"sr_no","inclination","ambient_temp","speed","weight","battery_level","battery temperature","time","Battery_rating","charging_cycle","acceleration","battery_current","battery_voltage","humidity"
"16948","42.46","0","0","-375.39","0","21.64","651334","10000","1","6.49","0.62","11.78","0"
"16949","26.8","0","0","-190.11","0","22.83","652448","10000","1","5.98","0.7","11.94","0"
"16950","36.48","0","0","198.18","0","21.55","654446","10000","1","-1.15","0.48","11.69","0"
"16951","19.72","0","0","154.21","0","22.83","656137","10000","1","1.24","0.35","11.94","0"
"16952","35.69","0","0","233.82","0","23.1","658376","10000","1","-0.09","0.37","12","0"
"16953","14.82","0","0","148.59","0","19.84","660880","10000","1","-0.73","0.45","11.98","0"
"16954","25.97","0","0","-296.97","0","19.74","662487","10000","1","1.59","0.76","11.28","0"
"16955","39.04","0","0","90.58","0","19.64","664058","10000","1","2.71","1.02","11.11","0"
"16956","44.25","0","0","-96.51","0","22.46","665505","10000","1","-4.23","1.17","11.66","0"
"16957","26.21","0","0","-88.12","0","22.1","667816","10000","1","5.61","0.88","11.54","0"
"16958","48.95","0","0","260.66","0","20.04","670039","10000","1","-4.61","0","12","0"
"16959","-6.67","0","0","-67.34","0","22.56","671754","10000","1","0.16","0","12","0"
"16960","30.46","0","0","-49.55","0","20.42","673642","10000","1","0.62","0.81","11.61","0"
"16961","30.98","0","0","-27.97","0","20.8","675182","10000","1","-0.73","0.95","11.34","0"
"16962","27.85","0","0","-245.82","0","20.23","676730","10000","1","-0.89","1.08","11.33","0"
"16963","-3.26","0","0","-75.03","0","21.36","679046","10000","1","0.13","0","12","0"
"16964","3.55","0","0","-65.52","0","20.99","680545","10000","1","0.24","2.14","9.98","0"
"16965","4.09","0","0","-66.58","0","20.04","682068","10000","1","0.22","0","12","0"
"16966","23.63","0","0","-95.78","0","19.34","683205","10000","1","1.32","0.98","11.42","0"
"16967","30.27","0","0","-55.43","0","19.23","684700","10000","1","3.68","1.54","10.34","0"
"16968","1.6","0","0","-65.56","0","19.34","685728","10000","1","1.96","0","12","0"
"16969","11.36","0","0","-117.75","0","19.44","688137","10000","1","2.48","0","12","0"
"16970","0.32","0","0","-84.41","0","20.9","689678","10000","1","2.17","0","12","0"
"16971","3.46","0","0","-81.51","0","21.83","691402","10000","1","1.47","0","12","0"
"16972","3.2","0","0","-85.92","0","19.34","693110","10000","1","1.47","0","12","0"
"16973","3.76","0","0","-79.46","0","20.13","694827","10000","1","1.48","0","12","0"
"16974","-1.75","0","0","-91.41","0","21.55","696720","10000","1","1.82","0","12","0"
"16975","10.25","0","0","-61.72","0","20.13","698947","10000","1","-1.89","0","12","0"
"16976","-3.78","0","0","-85.96","0","20.9","700231","10000","1","0.33","0","12","0"
"16977","35.55","0","0","-185.79","0","19.84","701863","10000","1","-2.79","0.56","12","0"
"16978","32.6","0","0","-261.25","0","19.94","703254","10000","1","4.08","0.42","11.97","0"
"16979","23.12","0","0","-190.25","0","21.83","704693","10000","1","3.84","0.37","11.83","0"
"16980","17.69","0","0","206.48","0","19.34","706264","10000","1","3.06","0.48","11.79","0"
"16981","15.28","0","0","130.24","0","22.46","708387","10000","1","2.43","0.24","12","0"
"16982","24.57","0","0","112.41","0","20.13","710096","10000","1","-4.87","0.48","11.66","0"
"16983","47.84","0","0","-199.16","0","21.83","711556","10000","1","-1.63","0.36","12","0"
"16984","22.64","0","0","-3.7","0","21.55","712979","10000","1","-1","0.97","10.96","0"
"16985","49.82","0","0","-86.57","0","20.61","714178","10000","1","-1.91","0.38","12","0"
"16986","31.62","0","0","-648.19","0","21.83","715672","10000","1","1.92","0.37","12","0"
"16987","21.35","0","0","-41.02","0","19.23","717983","10000","1","-0.08","0.21","12","0"
"16988","40.31","0","0","140.95","0","21.73","719293","10000","1","-0.82","0.56","12","0"
"16989","26.54","0","0","46.99","0","19.64","720555","10000","1","3.24","0.43","11.99","0"
"16990","38.48","0","0","131.62","0","18.6","721670","10000","1","0.82","0.74","12","0"
"16991","0.05","0","0","-43.79","0","20.61","723471","10000","1","-0.59","0.4","12","0"
"16992","18.92","0","0","-191.11","0","21.46","725378","10000","1","1.05","0.51","11.99","0"
"16993","21.45","0","0","-218.49","0","21.64","729069","10000","1","3.2","1.14","11.33","0"
"16994","19.72","0","0","14.68","0","20.33","730461","10000","1","0.11","0.42","12","0"
"16995","17.71","0","0","-70.76","0","19.34","731725","10000","1","-0.43","0.32","12","0"
"16996","34.32","0","0","-71.17","0","20.52","733117","10000","1","0.8","0.59","12","0"
"16997","14.1","0","0","-93.11","0","21.55","734576","10000","1","2.03","0.47","12","0"
"16998","38.37","0","0","87.08","0","21.46","735781","10000","1","-1.55","0.5","12","0"
"16999","26.03","0","0","-293.14","0","20.52","737504","10000","1","-0.57","0.76","12","0"
"17000","16.73","0","0","-61.34","0","18.27","739817","10000","1","1.16","0.41","12","0"
"17001","29.25","0","0","5.72","0","19.54","741256","10000","1","-0.73","0.6","11.37","0"
"17002","0.52","0","0","-34.79","0","19.44","743481","10000","1","2.73","0.36","12","0"
"17003","38.57","0","0","318.9","0","18.49","744938","10000","1","-1.33","0.45","12","0"
"17004","44.52","0","0","-288.43","0","18.81","746588","10000","1","4.03","0.5","11.64","0"
"17005","32.06","0","0","15.01","0","20.33","748432","10000","1","-0.14","0.43","12","0"
"17006","0.6","0","0","-20.69","0","21.18","750268","10000","1","-1.08","1.26","10.74","0"
"17007","8.49","0","0","-135.37","0","18.71","751491","10000","1","-0.58","1.18","10.97","0"
"17008","16.72","0","0","-4.53","0","19.02","753633","10000","1","-1.21","0.5","11.92","0"
"17009","16.2","0","0","-75.37","0","18.49","755088","10000","1","0.62","0.57","11.84","0"
"17010","41.91","0","0","96.37","0","19.84","756789","10000","1","3.89","0.53","12","0"
"17011","30.28","0","0","12.39","0","20.13","758651","10000","1","-1.1","0.42","12","0"
"17012","20.18","0","0","11.78","0","20.9","760127","10000","1","-5.88","0.49","11.99","0"
"17013","3.28","0","0","-19.83","0","19.64","762355","10000","1","2.21","0.52","11.97","0"
"17014","25.84","0","0","34.4","0","18.92","763921","10000","1","2.2","0.65","11.56","0"
"17015","24.77","0","0","-72.1","0","20.9","765377","10000","1","1.64","0.53","11.78","0"
"17016","21.67","0","0","185.95","0","20.99","768278","10000","1","-3.02","0.46","12","0"
"17017","21.52","0","0","-146.7","0","18.6","769822","10000","1","-2.09","0.26","12","0"
"17018","12.14","0","0","-206.32","0","19.94","771311","10000","1","-1.32","0.51","11.93","0"
"17019","36.3","0","0","-284.87","0","19.84","772827","10000","1","0.9","0.44","11.86","0"
"17020","13.17","0","0","-286.06","0","18.6","774366","10000","1","-0.82","0.56","12","0"
"17021","31.9","0","0","-212.16","0","19.84","775571","10000","1","-3","0.49","11.63","0"
"17022","29.93","0","0","-175.97","0","21.18","778452","10000","1","0.85","0.43","11.6","0"
"17023","30.62","0","0","-130.29","0","18.16","779853","10000","1","0.92","0.44","11.8","0"
"17024","24.93","0","0","-157.31","0","20.8","781312","10000","1","-0.44","0.47","11.87","0"
"17025","12.82","0","0","-26.77","0","21.27","783583","10000","1","0.85","0.5","11.95","0"
"17026","22.14","0","0","-237.36","0","19.34","785082","10000","1","-2.06","1.1","10.67","0"
"17027","37.45","0","0","-104.11","0","19.02","786540","10000","1","3.43","0.55","12","0"
"17028","45.18","0","0","-245.15","0","18.05","789044","10000","1","3.51","0.41","11.85","0"
"17029","18.64","0","0","-440.63","0","19.94","790511","10000","1","0.1","0.64","11.49","0"
"17030","29.75","0","0","-141.14","0","18.16","792027","10000","1","2.1","0.41","11.89","0"
"17031","22.94","0","0","-44.21","0","21.09","793485","10000","1","-2.37","0.41","11.79","0"
"17032","33.51","0","0","-102.89","0","20.8","794731","10000","1","2.08","0.51","12","0"
"17033","28.49","0","0","-29.4","0","19.54","796145","10000","1","-2.36","0.82","11.63","0"
"17034","33.67","0","0","-487.7","0","18.92","798730","10000","1","5.9","0.87","11.73","0"
"17035","6.7","0","0","-11.29","0","21.27","800952","10000","1","-1.45","0.39","12","0"
"17036","5.13","0","0","-13.87","0","18.16","802407","10000","1","2.07","0.49","11.94","0"
"17037","50.24","0","0","35.47","0","17.93","803715","10000","1","-1.64","0.42","11.79","0"
"17038","36.06","0","0","-58.05","0","21.09","805155","10000","1","-2.82","0.39","11.81","0"
"17039","38.59","0","0","-191.95","0","21.18","808671","10000","1","-3.62","0.41","12","0"
"17040","39.38","0","0","-214.39","0","18.6","810174","10000","1","1.18","0.46","11.65","0"
"17041","27.9","0","0","-196.64","0","18.16","811859","10000","1","-0.03","1.1","11.4","0"
"17042","27.29","0","0","-310.98","0","20.52","813640","10000","1","4.54","0.48","11.97","0"
"17043","41.41","0","0","21.3","0","20.23","814838","10000","1","4.12","1.13","11.31","0"
"17044","25.71","0","0","352.8","0","18.05","816317","10000","1","-3.27","1.03","10.9","0"
"17045","25.39","0","0","-89.17","0","18.05","819386","10000","1","1.23","1.33","11.06","0"
"17046","42.71","0","0","-228.63","0","20.23","820637","10000","1","3.21","0.48","11.91","0"
"17047","8.77","0","0","-312.82","0","21.18","821889","10000","1","1.61","0.49","12","0"
"17048","22.42","0","0","-286.8","0","20.52","823070","10000","1","0.32","0.42","11.97","0"
"17049","30.34","0","0","-193.2","0","19.64","824613","10000","1","-0.87","0.43","11.73","0"
"17050","25.15","0","0","-181.13","0","19.13","825873","10000","1","2.65","0.46","11.39","0"
"17051","25.28","0","0","-141.94","0","19.84","827963","10000","1","-1.68","0.53","11.85","0"
"17052","16.38","0","0","-48.8","0","20.23","829496","10000","1","3.21","0.47","11.78","0"
"17053","17.8","0","0","-75.2","0","21.27","830627","10000","1","1.56","0.23","12","0"
"17054","26.23","0","0","-195.88","0","20.13","832242","10000","1","0.01","0.38","12","0"
"17055","10.88","0","0","58.05","0","18.16","833701","10000","1","-1.01","0.51","12","0"
"17056","30.91","0","0","-101.25","0","18.49","834991","10000","1","-4.42","0","12","0"
"17057","43.43","0","0","-146.81","0","20.33","836270","10000","1","-3.01","0.51","12","0"
"17058","30.23","0","0","-11.51","0","19.23","838168","10000","1","1.66","0.63","11.78","0"
"17059","37.1","0","0","-68.34","0","20.8","840997","10000","1","-1.23","0.5","11.56","0"
"17060","31.24","0","0","-164.63","0","19.74","843828","10000","1","0.22","0.45","12","0"
"17061","15.44","0","0","71.62","0","20.8","846938","10000","1","2.55","0.35","12","0"
"17062","26.05","0","0","-104.43","0","18.92","849727","10000","1","-1.02","0.55","11.5","0"
"17063","19.43","0","0","-246.84","0","19.54","852419","10000","1","-1.05","0.41","11.87","0"
"17064","38.92","0","0","-308.68","0","21.36","854823","10000","1","0.86","0.6","11.82","0"
"17065","6.62","0","0","-175.02","0","20.42","858594","10000","1","2.49","0.65","11.74","0"
"17066","24.2","0","0","-22.35","0","21.09","860658","10000","1","2","0.29","12","0"
"17067","13.2","0","0","21.61","0","17.93","862110","10000","1","0.49","0.42","12","0"
"17068","14.4","0","0","-122.95","0","20.42","863478","10000","1","1.89","0.49","12","0"
"17069","10.59","0","0","88.79","0","18.49","864934","10000","1","-0.66","0.36","12","0"
"17070","21.92","0","0","59.77","0","20.9","866909","10000","1","-1.99","0.23","12","0"
"17071","2.45","0","0","-21.77","0","18.27","872224","10000","1","-0.56","0.38","11.92","0"
"17072","9.97","0","0","2.98","0","19.23","873624","10000","1","-2.62","0.58","11.98","0"
"17073","23.51","0","0","-155.48","0","18.05","877890","10000","1","-1.48","0.4","12","0"
"17074","27.03","0","0","-46.94","0","18.05","879355","10000","1","-0.53","0.34","11.87","0"
"17075","57.71","0","0","203.06","0","19.64","881087","10000","1","0.95","0.57","11.96","0"
"17076","17.68","0","0","-180.6","0","17.82","882673","10000","1","3.38","0.42","11.77","0"
"17077","46.62","0","0","-93.16","0","18.81","884151","10000","1","-7.08","0.24","12","0"
"17078","8.37","0","0","-126.69","0","17.93","885888","10000","1","-0.76","0","12","0"
"17079","15.31","0","0","-156.19","0","20.9","887667","10000","1","0.98","0","12","0"
"17080","0.14","0","0","-134.29","0","20.52","889022","10000","1","-1.08","0","12","0"
"17081","12.63","0","0","-129.74","0","20.23","890288","10000","1","-0.12","0.94","11.26","0"
"17082","16.82","0","0","-146.99","0","20.61","891780","10000","1","0.97","0","12","0"
"17083","-4.62","0","0","-112.36","0","17.82","893322","10000","1","-0.83","0","12","0"
"17084","9.17","0","0","-138.01","0","17.93","894545","10000","1","-1.94","0","12","0"
"17085","17.23","0","0","-34.13","0","17.93","896004","10000","1","-2.49","0","12","0"
"17086","-4.65","0","0","-83.82","0","17.82","897977","10000","1","-0.74","0","12","0"
"17087","-5.14","0","0","-85.81","0","17.82","899763","10000","1","-0.73","0","12","0"
"17088","-6.79","0","0","-80.85","0","20.23","901243","10000","1","-0.72","0","12","0"
"17089","-4.12","0","0","-84.6","0","20.04","903033","10000","1","-0.45","0","12","0"
"17090","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17091","-5.83","0","0","-24.49","0","15.49","81739","10000","1","-0.05","0","12","0"
"17092","30.09","0","0","58.64","0","15.63","83920","10000","1","-1.93","0.37","11.33","0"
"17093","22.68","0","0","-44.61","0","19.23","85422","10000","1","0.9","0.62","11.29","0"
"17094","27.28","0","0","12.02","0","16.59","86877","10000","1","1.35","0.16","11.81","0"
"17095","18.88","0","0","-30.78","0","16.97","88590","10000","1","-1.57","1.15","10.93","0"
"17096","22.01","0","0","-24.08","0","18.38","89578","10000","1","1.25","0.64","11.75","0"
"17097","28.1","0","0","111.46","0","19.23","91255","10000","1","-1.2","0.47","11.72","0"
"17098","8.9","0","0","-70.97","0","17.7","93235","10000","1","-3.47","1.32","11.21","0"
"17099","41.02","0","0","12.4","0","17.82","94433","10000","1","-0.33","0.38","11.79","0"
"17100","16.81","0","0","-346.8","0","19.13","95609","10000","1","4","0.41","11.98","0"
"17101","32.93","0","0","-83.35","0","16.72","97087","10000","1","0.53","0.89","11.05","0"
"17102","22.1","0","0","-65.58","0","19.23","98512","10000","1","-0.99","0","11.69","0"
"17103","22.91","0","0","-73.65","0","16.06","99915","10000","1","2.32","0.38","12","0"
"17104","27.03","0","0","-236.45","0","16.19","101782","10000","1","-2.56","0.53","11.37","0"
"17105","31.81","0","0","-58.46","0","18.27","103639","10000","1","3.56","0.46","11.61","0"
"17106","16.19","0","0","62.65","0","16.33","104905","10000","1","-1.58","1.75","10.07","0"
"17107","34.02","0","0","-75.19","0","19.13","106132","10000","1","1.03","0.33","11.7","0"
"17108","38.7","0","0","-108.11","0","15.04","107560","10000","1","1.09","0.52","12","0"
"17109","30.61","0","0","-2.56","0","15.04","109104","10000","1","6.96","0.79","11.76","0"
"17110","32.67","0","0","-21.92","0","18.38","110562","10000","1","-0.18","0.36","12","0"
"17111","28.5","0","0","-6.41","0","19.02","112648","10000","1","1.27","0.6","11.89","0"
"17112","53.36","0","0","-118.84","0","18.38","114334","10000","1","-5.34","1.22","11.22","0"
"17113","32.01","0","0","-68.69","0","19.23","115537","10000","1","-5.59","1.18","11.07","0"
"17114","35.35","0","0","-28.79","0","15.49","116992","10000","1","-2.15","0.42","12","0"
"17115","26.73","0","0","22.55","0","17.7","118453","10000","1","0.58","0.37","11.98","0"
"17116","51.34","0","0","-243.26","0","17.93","119748","10000","1","-0.49","0.55","11.96","0"
"17117","32.68","0","0","-70.03","0","18.92","121968","10000","1","-1.63","0.43","11.96","0"
"17118","8.45","0","0","-29.7","0","19.23","123446","10000","1","1.59","0.74","11.68","0"
"17119","18.54","0","0","-97.77","0","18.49","124710","10000","1","-1.3","0.4","11.66","0"
"17120","34.07","0","0","-455.24","0","16.97","126252","10000","1","1.13","0.53","11.95","0"
"17121","12.18","0","0","48.65","0","14.89","127714","10000","1","-0.1","0.5","11.39","0"
"17122","65","0","0","-363.87","0","18.71","129172","10000","1","-3.51","0.45","11.91","0"
"17123","8.16","0","0","-237.82","0","18.16","130365","10000","1","-1.11","0.42","11.52","0"
"17124","15.11","0","0","-261.58","0","18.16","132521","10000","1","3.57","0.96","11.38","0"
"17125","45.27","0","0","-63.73","0","19.23","134059","10000","1","2.09","0.61","11.98","0"
"17126","53.52","0","0","-118.45","0","15.63","135518","10000","1","0.87","0","11.56","0"
"17127","14.12","0","0","-117.45","0","17.58","137318","10000","1","0.57","0.41","11.68","0"
"17128","71.91","0","0","-342.86","0","19.13","138652","10000","1","-0.54","0.83","11.41","0"
"17129","39.44","0","0","-274.39","0","16.33","139887","10000","1","0.16","1.02","11.25","0"
"17130","44.83","0","0","-305.1","0","19.23","141626","10000","1","-0.46","0.53","12","0"
"17131","35.73","0","0","-20.2","0","15.92","143151","10000","1","-0.98","0.57","11.99","0"
"17132","38.74","0","0","295.12","0","18.38","144609","10000","1","4.38","1.16","11.32","0"
"17133","25.92","0","0","-53.06","0","18.27","146126","10000","1","1.87","0.47","11.77","0"
"17134","48.91","0","0","-60.46","0","14.89","147264","10000","1","-5.64","0.34","11.93","0"
"17135","15.78","0","0","-28.53","0","16.19","148723","10000","1","0.38","0.56","12","0"
"17136","9.74","0","0","-122.87","0","15.04","149892","10000","1","7.67","1.15","11.5","0"
"17137","60.48","0","0","-410.9","0","18.49","151611","10000","1","-5.11","0.36","12","0"
"17138","16.98","0","0","40.86","0","15.04","153552","10000","1","3.18","0.41","12","0"
"17139","18.68","0","0","-84.1","0","18.92","155026","10000","1","-3.28","0","12","0"
"17140","40.4","0","0","-234.6","0","16.72","156899","10000","1","5.01","0.84","11.12","0"
"17141","40.86","0","0","-133.82","0","16.85","158290","10000","1","-3.34","0.27","11.74","0"
